room_id	host_id	room_type	country	city	neighborhood	reviews	overall_satisfaction	accommodates	bedrooms	price	property_type
11884456	62933459	Entire home/apt	France	Paris	Halles	10	5.0	4	2.0	477.0	Apartment
1879667	3577112	Entire home/apt	France	Paris	St-Germain-lAuxerrois	70	5.0	4	2.0	356.0	Apartment
12786616	6047242	Entire home/apt	France	Paris	Porte-Saint-Denis	0	0.0	5	3.0	411.0	Loft
4805327	3763984	Entire home/apt	France	Paris	Notre-Dame	13	5.0	2	1.0	332.0	Apartment
13760159	4197891	Entire home/apt	France	Paris	Saint-Merri	35	4.5	10	5.0	483.0	Townhouse
4308103	22362020	Entire home/apt	France	Paris	Mail	5	5.0	4	2.0	314.0	Apartment
17185041	115652283	Entire home/apt	France	Paris	Porte-Saint-Denis	4	5.0	7	4.0	422.0	Apartment
20135133	4197891	Entire home/apt	France	Paris	Saint-Merri	0	0.0	8	4.0	422.0	Apartment
12024940	19033594	Entire home/apt	France	Paris	Notre-Dame	19	4.5	6	3.0	453.0	Apartment
7485149	39203006	Entire home/apt	France	Paris	Saint-Gervais	3	5.0	7	4.0	363.0	Apartment
8911105	15423041	Entire home/apt	France	Paris	Porte-Saint-Martin	15	5.0	6	3.0	422.0	Apartment
788472	2530156	Entire home/apt	France	Paris	Porte-Saint-Denis	39	5.0	11	5.0	483.0	Apartment
6550846	9328186	Entire home/apt	France	Paris	Faubourg-Montmartre	2	0.0	6	3.0	483.0	Loft
4735236	24405260	Entire home/apt	France	Paris	Folie-Méricourt	17	4.5	4	2.0	422.0	Loft
451293	2241644	Entire home/apt	France	Paris	Rochechouart	30	5.0	6	3.0	399.0	Apartment
16911631	6019948	Entire home/apt	France	Paris	Folie-Méricourt	1	0.0	5	3.0	482.0	Apartment
6643211	34770741	Entire home/apt	France	Paris	Monnaie	3	5.0	5	3.0	435.0	Apartment
11026964	57223922	Entire home/apt	France	Paris	Arsenal	2	0.0	2	1.0	397.0	Apartment
17893074	64224220	Entire home/apt	France	Paris	Archives	0	0.0	4	2.0	363.0	Apartment
1660333	8798182	Entire home/apt	France	Paris	Rochechouart	3	4.5	4	2.0	447.0	Apartment
1715064	9044891	Entire home/apt	France	Paris	Sorbonne	2	0.0	4	2.0	443.0	Apartment
12204814	4428533	Entire home/apt	France	Paris	Roquette	8	5.0	4	2.0	325.0	Apartment
4550705	21344505	Entire home/apt	France	Paris	Halles	12	5.0	6	3.0	435.0	Apartment
18732317	78609244	Entire home/apt	France	Paris	Enfants-Rouges	2	0.0	6	2.0	363.0	Apartment
2091821	10674511	Entire home/apt	France	Paris	Vivienne	95	4.5	8	3.0	386.0	Apartment
11173843	3763984	Entire home/apt	France	Paris	Saint-Gervais	4	5.0	2	1.0	361.0	Apartment
12188054	20073379	Entire home/apt	France	Paris	Saint-Gervais	27	5.0	4	2.0	332.0	Apartment
7446745	39002165	Entire home/apt	France	Paris	St-Germain-lAuxerrois	15	5.0	5	2.0	454.0	Apartment
18155584	124007327	Entire home/apt	France	Paris	Enfants-Rouges	2	0.0	6	3.0	350.0	Apartment
3510308	15665222	Entire home/apt	France	Paris	Villette	27	4.5	8	4.0	363.0	Apartment
19173941	2181465	Entire home/apt	France	Paris	Faubourg-Montmartre	0	0.0	6	3.0	457.0	Apartment
12925043	26685315	Entire home/apt	France	Paris	Porte-Saint-Denis	2	0.0	5	3.0	399.0	Apartment
8773494	45886871	Entire home/apt	France	Paris	Combat	4	4.5	8	3.0	338.0	Apartment
717269	152242	Entire home/apt	France	Paris	Hôpital-Saint-Louis	64	4.5	6	3.0	320.0	Apartment
18100385	124672547	Entire home/apt	France	Paris	Enfants-Rouges	2	0.0	6	2.0	453.0	Apartment
19093189	2092671	Entire home/apt	France	Paris	Enfants-Rouges	0	0.0	6	3.0	338.0	Apartment
7613198	39927172	Entire home/apt	France	Paris	Porte-Saint-Martin	6	4.5	6	3.0	400.0	Apartment
17309989	56570600	Entire home/apt	France	Paris	Arts-et-Metiers	1	0.0	4	2.0	357.0	Apartment
1814186	2640010	Entire home/apt	France	Paris	Monnaie	8	5.0	4	2.0	399.0	Apartment
5985960	31078550	Entire home/apt	France	Paris	Enfants-Rouges	7	5.0	4	2.0	350.0	Apartment
19079243	17373526	Entire home/apt	France	Paris	Roquette	0	0.0	8	3.0	477.0	Apartment
580414	2532263	Entire home/apt	France	Paris	Porte-Saint-Martin	148	4.5	10	5.0	325.0	Apartment
7754556	32788502	Entire home/apt	France	Paris	Roquette	61	5.0	9	4.0	422.0	Loft
19240877	97888639	Entire home/apt	France	Paris	Sainte-Marguerite	6	5.0	10	3.0	373.0	Apartment
18765550	77054528	Entire home/apt	France	Paris	Notre-Dame	1	0.0	6	2.0	399.0	Apartment
587868	2845167	Entire home/apt	France	Paris	Clignancourt	79	5.0	9	4.0	399.0	Other
18983408	6856126	Entire home/apt	France	Paris	Mail	0	0.0	10	5.0	399.0	Townhouse
11755351	61966444	Entire home/apt	France	Paris	Enfants-Rouges	11	4.5	8	3.0	441.0	Apartment
18697829	19129162	Entire home/apt	France	Paris	Sorbonne	9	5.0	6	3.0	433.0	Apartment
406852	2026539	Entire home/apt	France	Paris	Père-Lachaise	62	5.0	8	3.0	363.0	House
17651353	52334335	Entire home/apt	France	Paris	Saint-Gervais	9	5.0	4	2.0	363.0	Apartment
19816917	138311825	Entire home/apt	France	Paris	Père-Lachaise	1	0.0	4	2.0	338.0	House
3285908	16606656	Entire home/apt	France	Paris	Archives	37	5.0	4	2.0	411.0	Apartment
19514062	21630783	Entire home/apt	France	Paris	Necker	1	0.0	4	2.0	399.0	Apartment
15098558	95595403	Entire home/apt	France	Paris	Ternes	0	0.0	7	4.0	361.0	Apartment
1362350	121062	Entire home/apt	France	Paris	Notre-Dame-des-Champs	66	4.5	8	3.0	435.0	Apartment
512628	1205362	Entire home/apt	France	Paris	Saint-Avoye	3	5.0	6	2.0	465.0	Apartment
16496010	99882636	Entire home/apt	France	Paris	Monnaie	8	4.0	7	2.0	363.0	Apartment
457208	2273009	Entire home/apt	France	Paris	Saint-Gervais	82	4.5	6	2.0	363.0	Apartment
8750138	39352838	Entire home/apt	France	Paris	Saint-Merri	15	5.0	12	3.0	482.0	Apartment
19647568	64224220	Entire home/apt	France	Paris	Saint-Thomas-dAquin	0	0.0	4	2.0	483.0	Apartment
18368249	7330822	Entire home/apt	France	Paris	Porte-Saint-Denis	2	0.0	4	2.0	363.0	Apartment
16354229	49070973	Entire home/apt	France	Paris	Hôpital-Saint-Louis	6	4.0	8	2.0	422.0	Apartment
10892442	56445281	Entire home/apt	France	Paris	Arts-et-Metiers	1	0.0	8	3.0	396.0	Apartment
17432320	117920414	Entire home/apt	France	Paris	Faubourg-Montmartre	1	0.0	6	3.0	515.0	Apartment
13243111	59915865	Entire home/apt	France	Paris	Porte-Saint-Martin	37	4.5	15	6.0	422.0	Apartment
546396	2012441	Entire home/apt	France	Paris	Muette	9	5.0	4	2.0	483.0	Apartment
5704959	29576453	Entire home/apt	France	Paris	Necker	13	4.0	6	2.0	359.0	Apartment
16628679	109825417	Entire home/apt	France	Paris	Faubourg-du-Roule	17	5.0	6	4.0	441.0	Apartment
4711721	24350205	Entire home/apt	France	Paris	Enfants-Rouges	55	4.5	7	2.0	336.0	Apartment
14423327	3904491	Entire home/apt	France	Paris	Champs-Elysées	40	5.0	7	3.0	350.0	Boat
9500785	49237581	Entire home/apt	France	Paris	Saint-Merri	40	4.5	6	2.0	325.0	Apartment
14022627	83907805	Entire home/apt	France	Paris	Sorbonne	6	5.0	8	5.0	422.0	Apartment
9847368	7058188	Entire home/apt	France	Paris	Saint-Gervais	9	5.0	12	2.0	425.0	Apartment
5699532	29429116	Entire home/apt	France	Paris	Necker	23	4.5	8	3.0	480.0	Apartment
17351650	14714757	Entire home/apt	France	Paris	Champs-Elysées	0	0.0	4	1.0	363.0	Apartment
13773810	21630783	Entire home/apt	France	Paris	Archives	3	4.5	5	3.0	386.0	Apartment
9847138	7058188	Entire home/apt	France	Paris	Saint-Gervais	4	5.0	12	2.0	425.0	Apartment
8376993	261355	Entire home/apt	France	Paris	Saint-Gervais	32	5.0	6	2.0	333.0	Apartment
17698984	12327781	Entire home/apt	France	Paris	Necker	1	0.0	6	2.0	359.0	Apartment
1065687	5056483	Entire home/apt	France	Paris	Halles	0	0.0	4	2.0	443.0	Apartment
4603143	19464966	Entire home/apt	France	Paris	Archives	41	5.0	6	2.0	320.0	Apartment
11196371	49869502	Entire home/apt	France	Paris	Enfants-Rouges	17	5.0	6	2.0	392.0	Apartment
1948050	1361344	Entire home/apt	France	Paris	Saint-Avoye	112	5.0	9	3.0	385.0	Apartment
6296733	24495283	Entire home/apt	France	Paris	Arts-et-Metiers	10	4.5	6	2.0	422.0	Apartment
3068498	505876	Entire home/apt	France	Paris	Saint-Fargeau	36	4.5	9	5.0	458.0	Townhouse
14540984	1713177	Entire home/apt	France	Paris	Europe	15	5.0	4	2.0	320.0	Apartment
19184979	1602690	Entire home/apt	France	Paris	Saint-Georges	2	0.0	7	3.0	489.0	Apartment
6772138	25095078	Entire home/apt	France	Paris	Saint-Georges	24	5.0	8	3.0	470.0	Apartment
8121197	42886008	Entire home/apt	France	Paris	Muette	82	5.0	6	3.0	363.0	Apartment
17562216	5636409	Entire home/apt	France	Paris	Champs-Elysées	2	0.0	8	4.0	458.0	Apartment
17847120	21630783	Entire home/apt	France	Paris	Plaine-Monceau	9	4.5	6	3.0	505.0	Apartment
6762635	3672336	Entire home/apt	France	Paris	Saint-Georges	22	4.5	6	3.0	405.0	Apartment
4508140	23376554	Entire home/apt	France	Paris	Monnaie	27	5.0	5	2.0	350.0	Apartment
4766116	4457589	Entire home/apt	France	Paris	Roquette	97	5.0	11	4.0	338.0	Apartment
3215245	5415728	Entire home/apt	France	Paris	Halles	36	5.0	7	2.0	368.0	Apartment
2749954	2490225	Entire home/apt	France	Paris	Porte-Saint-Martin	113	5.0	11	4.0	513.0	Loft
11605254	16059099	Entire home/apt	France	Paris	Roquette	26	5.0	6	2.0	322.0	Loft
1329814	7213586	Entire home/apt	France	Paris	Quinze-Vingts	55	5.0	12	5.0	336.0	Loft
15014376	3014738	Entire home/apt	France	Paris	Saint-Thomas-dAquin	4	5.0	5	2.0	448.0	Apartment
15350516	7538524	Entire home/apt	France	Paris	Place-Vendôme	5	5.0	4	2.0	482.0	Apartment
17528402	12327781	Entire home/apt	France	Paris	Necker	5	5.0	6	2.0	323.0	Apartment
17696358	12327781	Entire home/apt	France	Paris	Ecole-Militaire	2	0.0	8	3.0	480.0	Apartment
13245209	74448850	Entire home/apt	France	Paris	Saint-Germain-des-Prés	28	5.0	2	1.0	352.0	Apartment
9587460	49626124	Entire home/apt	France	Paris	Val-de-Grace	8	5.0	8	3.0	374.0	Apartment
4462262	1646944	Entire home/apt	France	Paris	Saint-Avoye	7	4.5	4	2.0	350.0	Apartment
15893336	97888639	Entire home/apt	France	Paris	Muette	18	5.0	8	3.0	447.0	Apartment
19136806	8529056	Entire home/apt	France	Paris	Necker	3	4.5	7	4.0	338.0	Loft
4414769	3722827	Entire home/apt	France	Paris	Odeon	79	5.0	4	2.0	325.0	Apartment
6048718	22001014	Entire home/apt	France	Paris	Saint-Thomas-dAquin	2	0.0	6	3.0	483.0	Apartment
1198923	6550114	Entire home/apt	France	Paris	Val-de-Grace	148	5.0	11	4.0	363.0	Apartment
10930100	6517754	Entire home/apt	France	Paris	Madeleine	5	5.0	4	2.0	344.0	Apartment
2089134	10574661	Entire home/apt	France	Paris	Invalides	24	5.0	5	2.0	422.0	Apartment
548954	402856	Entire home/apt	France	Paris	Plaine-Monceau	53	4.5	8	6.0	442.0	Apartment
6048651	22001014	Entire home/apt	France	Paris	Saint-Thomas-dAquin	16	4.5	6	3.0	422.0	Apartment
15985209	102983240	Entire home/apt	France	Paris	Chaillot	12	5.0	8	3.0	422.0	Apartment
5998015	27310698	Entire home/apt	France	Paris	Clignancourt	24	4.5	4	2.0	335.0	Apartment
13256282	21711022	Entire home/apt	France	Paris	Madeleine	5	4.5	9	3.0	386.0	Apartment
15606888	1651752	Entire home/apt	France	Paris	Notre-Dame-des-Champs	1	0.0	4	2.0	422.0	Apartment
5266569	27261368	Entire home/apt	France	Paris	Madeleine	68	5.0	6	2.0	422.0	Apartment
2276319	11623311	Entire home/apt	France	Paris	Saint-Victor	13	4.5	4	2.0	363.0	Apartment
16267950	106374725	Entire home/apt	France	Paris	Ecole-Militaire	5	5.0	9	5.0	495.0	Apartment
18400694	3048727	Entire home/apt	France	Paris	Europe	6	4.0	8	3.0	361.0	Apartment
644315	2532263	Entire home/apt	France	Paris	Porte-Saint-Martin	127	4.5	10	4.0	435.0	Apartment
5440939	22001014	Entire home/apt	France	Paris	Madeleine	10	4.5	6	3.0	435.0	Apartment
5993610	9612432	Entire home/apt	France	Paris	Halles	19	4.5	8	4.0	442.0	Apartment
2815131	14400552	Entire home/apt	France	Paris	Saint-Gervais	31	5.0	4	2.0	435.0	Apartment
6207071	27310698	Entire home/apt	France	Paris	Plaisance	12	5.0	6	3.0	420.0	Apartment
7039478	7612270	Entire home/apt	France	Paris	Madeleine	21	5.0	8	3.0	363.0	Apartment
5498564	28518697	Entire home/apt	France	Paris	Champs-Elysées	52	5.0	6	2.0	475.0	Apartment
13870937	29086855	Entire home/apt	France	Paris	Saint-Thomas-dAquin	4	5.0	4	2.0	501.0	Apartment
9183994	47783988	Entire home/apt	France	Paris	Gros-Caillou	1	0.0	4	2.0	411.0	Apartment
4609795	23885273	Entire home/apt	France	Paris	Halles	9	4.5	7	3.0	412.0	Apartment
7649056	29430988	Entire home/apt	France	Paris	Porte-Saint-Martin	4	5.0	4	2.0	363.0	Loft
18143096	107472521	Entire home/apt	France	Paris	Sorbonne	0	0.0	4	2.0	421.0	Apartment
14177203	54750325	Entire home/apt	France	Paris	Roquette	15	5.0	8	3.0	483.0	Apartment
18498086	16012875	Entire home/apt	France	Paris	Arts-et-Metiers	5	5.0	6	3.0	350.0	Apartment
17631478	116554271	Entire home/apt	France	Paris	Monnaie	4	4.5	4	2.0	482.0	Apartment
18501139	34110718	Entire home/apt	France	Paris	Arsenal	5	5.0	4	2.0	350.0	Apartment
2213608	11291160	Entire home/apt	France	Paris	Faubourg-Montmartre	13	5.0	4	2.0	386.0	Apartment
15852840	102716079	Entire home/apt	France	Paris	Halles	13	4.5	3	1.0	338.0	Apartment
17544016	12327781	Entire home/apt	France	Paris	Necker	7	4.5	6	2.0	359.0	Apartment
13051365	1428356	Entire home/apt	France	Paris	Madeleine	43	5.0	5	2.0	458.0	Apartment
13652959	79269857	Entire home/apt	France	Paris	Notre-Dame-des-Champs	2	0.0	6	5.0	356.0	Townhouse
5111602	26411565	Entire home/apt	France	Paris	Notre-Dame-des-Champs	51	5.0	4	2.0	458.0	Apartment
15783031	35537151	Entire home/apt	France	Paris	Chaillot	31	5.0	8	3.0	422.0	Apartment
13510277	12574459	Entire home/apt	France	Paris	Notre-Dame-des-Champs	16	5.0	6	2.0	438.0	Apartment
15966344	94469701	Entire home/apt	France	Paris	Enfants-Rouges	18	5.0	5	3.0	361.0	Apartment
7420529	38870936	Entire home/apt	France	Paris	Palais-Royal	56	4.5	4	2.0	365.0	Apartment
14083211	22001014	Entire home/apt	France	Paris	Odeon	4	5.0	4	2.0	422.0	Apartment
15726634	5049207	Entire home/apt	France	Paris	Notre-Dame-des-Champs	19	4.5	6	3.0	465.0	Apartment
15478595	99361323	Entire home/apt	France	Paris	Bonne-Nouvelle	4	5.0	6	3.0	363.0	Apartment
15946024	7612270	Entire home/apt	France	Paris	Europe	20	5.0	10	4.0	363.0	Apartment
6496842	33959848	Entire home/apt	France	Paris	Monnaie	4	5.0	6	3.0	435.0	Apartment
5926746	30773844	Entire home/apt	France	Paris	Auteuil	5	4.5	4	2.0	241.0	Apartment
10134549	52010021	Entire home/apt	France	Paris	Auteuil	2	0.0	4	2.0	230.0	Apartment
15866612	102850168	Entire home/apt	France	Paris	Auteuil	2	0.0	6	3.0	230.0	Apartment
11684366	62072073	Entire home/apt	France	Paris	Auteuil	32	5.0	4	1.0	216.0	Apartment
2673551	9779395	Entire home/apt	France	Paris	Auteuil	8	5.0	4	2.0	302.0	Apartment
19751420	48670024	Entire home/apt	France	Paris	Ternes	0	0.0	9	4.0	301.0	Apartment
2077350	1507041	Entire home/apt	France	Paris	Auteuil	0	0.0	5	3.0	302.0	Apartment
3465953	5856997	Entire home/apt	France	Paris	Auteuil	0	0.0	6	2.0	260.0	Apartment
9873881	76355	Entire home/apt	France	Paris	Auteuil	11	5.0	4	2.0	229.0	Apartment
806824	4246694	Entire home/apt	France	Paris	Chaillot	1	0.0	6	3.0	288.0	Apartment
19741162	1666921	Entire home/apt	France	Paris	Auteuil	0	0.0	4	2.0	241.0	Apartment
2835459	14504735	Entire home/apt	France	Paris	Grenelle	2	0.0	4	1.0	230.0	Apartment
6314568	32850930	Entire home/apt	France	Paris	Auteuil	2	0.0	4	1.0	302.0	Condominium
18713639	8074575	Entire home/apt	France	Paris	Muette	0	0.0	7	3.0	266.0	Apartment
4315991	22406320	Entire home/apt	France	Paris	Muette	24	4.5	4	2.0	289.0	Apartment
19827044	6231950	Entire home/apt	France	Paris	Auteuil	0	0.0	5	2.0	230.0	Apartment
20132057	61640092	Entire home/apt	France	Paris	Auteuil	0	0.0	6	3.0	302.0	Apartment
19451284	674521	Entire home/apt	France	Paris	Auteuil	0	0.0	5	2.0	240.0	Apartment
18086547	118653057	Entire home/apt	France	Paris	Auteuil	7	4.5	4	2.0	278.0	Apartment
5493787	2596935	Entire home/apt	France	Paris	Auteuil	3	5.0	4	2.0	253.0	Apartment
6268747	32577466	Entire home/apt	France	Paris	Auteuil	4	5.0	4	2.0	241.0	Apartment
18634560	129462966	Entire home/apt	France	Paris	Auteuil	6	5.0	4	2.0	241.0	Apartment
19597315	38653212	Entire home/apt	France	Paris	Javel 15Art	0	0.0	6	3.0	222.0	Apartment
11381479	45423117	Entire home/apt	France	Paris	Grenelle	0	0.0	3	1.0	211.0	Apartment
15711297	3972699	Entire home/apt	France	Paris	Gros-Caillou	1	0.0	4	1.0	240.0	Apartment
4125643	789620	Entire home/apt	France	Paris	Javel 15Art	0	0.0	3	1.0	236.0	Apartment
16376552	7478523	Entire home/apt	France	Paris	Javel 15Art	1	0.0	9	3.0	241.0	Apartment
17196598	31568056	Entire home/apt	France	Paris	Auteuil	0	0.0	6	2.0	217.0	Apartment
16236651	9479358	Entire home/apt	France	Paris	Javel 15Art	0	0.0	9	3.0	241.0	Apartment
623743	9479358	Entire home/apt	France	Paris	Javel 15Art	7	4.5	6	2.0	241.0	Apartment
1493359	7981849	Entire home/apt	France	Paris	Saint-Lambert	18	5.0	4	2.0	216.0	Apartment
7060537	37024719	Entire home/apt	France	Paris	Grenelle	0	0.0	6	3.0	217.0	Apartment
16595004	7478523	Entire home/apt	France	Paris	Javel 15Art	0	0.0	6	2.0	241.0	Apartment
971675	152242	Entire home/apt	France	Paris	Javel 15Art	1	0.0	6	2.0	241.0	Apartment
13184211	49856667	Entire home/apt	France	Paris	Javel 15Art	2	0.0	4	2.0	308.0	Apartment
9226048	9127144	Entire home/apt	France	Paris	Javel 15Art	18	4.5	5	3.0	241.0	Apartment
18981582	59023946	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	3	2.0	241.0	Apartment
13705361	79983113	Entire home/apt	France	Paris	Grenelle	0	0.0	2	2.0	211.0	Apartment
4482903	10154770	Entire home/apt	France	Paris	Grenelle	7	4.5	5	3.0	241.0	Apartment
14384488	88327909	Entire home/apt	France	Paris	Javel 15Art	0	0.0	5	4.0	241.0	House
1904417	9886413	Entire home/apt	France	Paris	Javel 15Art	31	4.5	7	3.0	224.0	Apartment
8759293	45741583	Entire home/apt	France	Paris	Auteuil	0	0.0	1	2.0	241.0	Apartment
3569532	17971865	Entire home/apt	France	Paris	Grenelle	3	4.5	6	3.0	253.0	Apartment
18627235	129405695	Entire home/apt	France	Paris	Javel 15Art	0	0.0	6	4.0	217.0	Apartment
15325169	39071466	Entire home/apt	France	Paris	Javel 15Art	0	0.0	3	2.0	241.0	Apartment
11702950	45093171	Entire home/apt	France	Paris	Grenelle	0	0.0	4	2.0	241.0	Apartment
18653587	102108258	Entire home/apt	France	Paris	Auteuil	0	0.0	6	2.0	286.0	Apartment
16539004	10272598	Entire home/apt	France	Paris	Saint-Lambert	13	4.5	4	2.0	252.0	Apartment
12260479	66023655	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	4	2.0	245.0	Apartment
19088236	21096432	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	3	2.0	302.0	Apartment
11915075	6035236	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	2	1.0	241.0	Apartment
14448275	88975268	Entire home/apt	France	Paris	Grenelle	6	5.0	2	1.0	217.0	Apartment
18848275	789620	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	4	1.0	278.0	Apartment
2610464	13056710	Entire home/apt	France	Paris	Javel 15Art	20	5.0	6	3.0	241.0	Apartment
3477910	9304296	Entire home/apt	France	Paris	Saint-Lambert	9	5.0	4	2.0	302.0	Apartment
8947003	46765854	Entire home/apt	France	Paris	Javel 15Art	0	0.0	6	2.0	217.0	Apartment
13823991	32466009	Entire home/apt	France	Paris	Javel 15Art	0	0.0	2	1.0	241.0	Apartment
4444195	23065925	Entire home/apt	France	Paris	Javel 15Art	1	0.0	4	3.0	302.0	Apartment
1025475	291971	Entire home/apt	France	Paris	Grenelle	8	4.5	4	1.0	224.0	Apartment
6533050	34167995	Entire home/apt	France	Paris	Javel 15Art	12	4.0	6	2.0	241.0	Apartment
6832319	35793392	Entire home/apt	France	Paris	Grenelle	0	0.0	4	2.0	224.0	Apartment
10334025	53179975	Entire home/apt	France	Paris	Auteuil	0	0.0	2	1.0	241.0	Apartment
13728894	27278746	Entire home/apt	France	Paris	Javel 15Art	0	0.0	4	2.0	216.0	Apartment
8019935	18013329	Entire home/apt	France	Paris	Javel 15Art	29	5.0	6	4.0	245.0	Apartment
6842929	32873765	Entire home/apt	France	Paris	Javel 15Art	0	0.0	6	4.0	211.0	Apartment
12313463	44584804	Entire home/apt	France	Paris	Javel 15Art	0	0.0	6	3.0	253.0	Apartment
13196479	20814153	Entire home/apt	France	Paris	Javel 15Art	4	5.0	4	2.0	289.0	Apartment
17434663	16894907	Entire home/apt	France	Paris	Javel 15Art	0	0.0	4	2.0	247.0	Apartment
13083765	72594762	Entire home/apt	France	Paris	Grenelle	9	5.0	5	2.0	211.0	Apartment
5112640	789620	Entire home/apt	France	Paris	Javel 15Art	3	4.0	4	2.0	271.0	Apartment
19015537	30001959	Entire home/apt	France	Paris	Javel 15Art	0	0.0	9	3.0	302.0	Apartment
19341951	101503583	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	6	3.0	241.0	Apartment
8359159	44060274	Entire home/apt	France	Paris	Grenelle	1	0.0	6	4.0	253.0	House
11940489	2740906	Entire home/apt	France	Paris	Necker	1	0.0	6	3.0	209.0	Apartment
15630134	22712022	Entire home/apt	France	Paris	Saint-Lambert	2	0.0	6	2.0	217.0	Apartment
13355531	75719730	Entire home/apt	France	Paris	Ecole-Militaire	0	0.0	5	2.0	266.0	Apartment
17278419	12666566	Entire home/apt	France	Paris	Grenelle	0	0.0	2	1.0	217.0	Apartment
3817420	19109684	Entire home/apt	France	Paris	Necker	0	0.0	2	1.0	211.0	Apartment
13376081	17262573	Entire home/apt	France	Paris	Saint-Lambert	3	5.0	6	3.0	224.0	Apartment
12355701	66722755	Entire home/apt	France	Paris	Necker	0	0.0	6	2.0	231.0	Apartment
17588602	6289538	Entire home/apt	France	Paris	Ecole-Militaire	0	0.0	4	2.0	217.0	Apartment
1905386	789620	Entire home/apt	France	Paris	Saint-Lambert	1	0.0	4	2.0	266.0	Apartment
7061970	18312129	Entire home/apt	France	Paris	Necker	7	4.5	8	3.0	217.0	Apartment
11274507	15449878	Entire home/apt	France	Paris	Grenelle	0	0.0	4	1.0	211.0	Apartment
4708678	24336852	Entire home/apt	France	Paris	Plaisance	0	0.0	6	2.0	217.0	Apartment
10401878	21630783	Entire home/apt	France	Paris	Saint-Lambert	3	5.0	4	2.0	232.0	Apartment
19691601	8947031	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	5	3.0	216.0	Apartment
1093684	6008901	Entire home/apt	France	Paris	Necker	10	5.0	4	2.0	241.0	Apartment
7607907	39898390	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	4	2.0	241.0	Apartment
6962121	36499002	Entire home/apt	France	Paris	Necker	0	0.0	5	2.0	241.0	Apartment
4535547	23517679	Entire home/apt	France	Paris	Saint-Lambert	87	4.5	6	2.0	224.0	Apartment
9164031	6458586	Entire home/apt	France	Paris	Necker	0	0.0	6	3.0	302.0	Apartment
2885732	14489201	Entire home/apt	France	Paris	Saint-Lambert	2	0.0	6	3.0	272.0	Apartment
13917957	81084017	Entire home/apt	France	Paris	Necker	0	0.0	4	2.0	217.0	Apartment
6113551	31719992	Entire home/apt	France	Paris	Ecole-Militaire	1	0.0	5	3.0	302.0	Apartment
6197982	31719992	Entire home/apt	France	Paris	Ecole-Militaire	3	5.0	5	3.0	302.0	Apartment
9101974	47449351	Entire home/apt	France	Paris	Necker	0	0.0	5	3.0	241.0	Apartment
18440464	122549042	Entire home/apt	France	Paris	Necker	2	0.0	6	4.0	217.0	Apartment
4731727	1802008	Entire home/apt	France	Paris	Necker	3	4.5	6	3.0	302.0	Apartment
14818356	4777697	Entire home/apt	France	Paris	Necker	0	0.0	4	1.0	247.0	Apartment
18046311	1802008	Entire home/apt	France	Paris	Necker	1	0.0	6	3.0	266.0	Apartment
12279792	64224220	Entire home/apt	France	Paris	Necker	15	5.0	6	3.0	289.0	Apartment
17259365	93122092	Entire home/apt	France	Paris	Saint-Lambert	7	5.0	6	3.0	216.0	Apartment
14050002	74070215	Entire home/apt	France	Paris	Auteuil	13	4.5	4	3.0	302.0	Apartment
20012669	21050591	Entire home/apt	France	Paris	Muette	0	0.0	2	1.0	217.0	Condominium
13778318	1602690	Entire home/apt	France	Paris	Auteuil	2	0.0	4	2.0	224.0	Apartment
17899454	2834391	Entire home/apt	France	Paris	Muette	0	0.0	4	2.0	230.0	Apartment
18763413	47178488	Entire home/apt	France	Paris	Muette	5	5.0	4	2.0	217.0	Apartment
200859	152242	Entire home/apt	France	Paris	Auteuil	1	0.0	4	2.0	272.0	Apartment
10265594	31362546	Entire home/apt	France	Paris	Auteuil	9	5.0	5	2.0	266.0	Apartment
14365998	281528	Entire home/apt	France	Paris	Grenelle	2	0.0	5	2.0	244.0	Apartment
928576	2869092	Entire home/apt	France	Paris	Grenelle	48	4.5	5	2.0	236.0	Apartment
15428304	98898868	Entire home/apt	France	Paris	Grenelle	0	0.0	4	2.0	217.0	Apartment
4347056	22566177	Entire home/apt	France	Paris	Grenelle	6	4.5	6	2.0	266.0	Apartment
6625358	16197220	Entire home/apt	France	Paris	Grenelle	0	0.0	6	3.0	302.0	Apartment
1772615	9309461	Entire home/apt	France	Paris	Grenelle	0	0.0	4	1.0	266.0	Apartment
16458222	4312829	Entire home/apt	France	Paris	Porte-Dauphine	0	0.0	6	2.0	289.0	Apartment
3566487	17956928	Entire home/apt	France	Paris	Porte-Dauphine	0	0.0	4	2.0	302.0	Apartment
15133392	15751176	Entire home/apt	France	Paris	Muette	1	0.0	5	3.0	241.0	Apartment
6395019	26918233	Entire home/apt	France	Paris	Muette	18	4.5	3	0.0	302.0	Apartment
7490806	36212091	Entire home/apt	France	Paris	Chaillot	0	0.0	4	1.0	217.0	Apartment
16504256	59708119	Entire home/apt	France	Paris	Grenelle	0	0.0	4	2.0	217.0	Apartment
